583	1146	0
584	1146	1
585	1146	0
586	1146	0
587	1146	0
588	1146	0
589	1146	0
591	1146	0
593	1146	0
595	1146	0
596	1146	0
597	1146	0
598	1146	0
599	1146	0
600	1146	0
601	1146	0
602	1146	0
604	1146	0
605	1146	0
606	1146	0
607	1146	0
608	1146	0
609	1146	0
611	1146	0
612	1146	0
613	1146	0
614	1146	0
616	1146	0
617	1146	0
618	1146	0
619	1146	0
620	1146	1
621	1146	0
622	1146	0
624	1146	0
625	1146	0
626	1146	1
627	1146	0
628	1146	0
630	1146	0
632	1146	0
633	1146	1
634	1146	0
636	1146	0
637	1146	0
638	1146	1
639	1146	0
640	1146	0
641	1146	0
642	1146	0
643	1146	0
644	1146	0
645	1146	1
646	1146	0
647	1146	0
648	1146	0
649	1146	1
650	1146	1
651	1146	0
652	1146	0
654	1146	0
655	1146	0
656	1146	0
657	1146	0
660	1146	0
661	1146	0
662	1146	0
663	1146	0
664	1146	0
665	1146	1
666	1146	0
667	1146	0
668	1146	0
669	1146	0
670	1146	0
671	1146	0
672	1146	0
673	1146	0
674	1146	0
676	1146	0
678	1146	0
680	1146	1
681	1146	0
683	1146	0
685	1146	0
687	1146	0
688	1146	0
689	1146	0
690	1146	0
691	1146	0
692	1146	0
693	1146	0
694	1146	1
695	1146	0
696	1146	0
697	1146	0
698	1146	0
699	1146	0
700	1146	0
701	1146	0
703	1146	0
705	1146	0
706	1146	0
707	1146	0
711	1146	0
712	1146	0
713	1146	0
714	1146	0
715	1146	0
718	1146	0
719	1146	0
720	1146	0
721	1146	1
722	1146	0
723	1146	0
725	1146	0
726	1146	0
727	1146	0
728	1146	0
729	1146	1
730	1146	0
732	1146	0
735	1146	0
736	1146	0
737	1146	0
738	1146	0
739	1146	0
741	1146	1
742	1146	0
743	1146	0
745	1146	0
746	1146	0
747	1146	1
748	1146	0
749	1146	1
752	1146	0
753	1146	0
754	1146	0
755	1146	0
756	1146	0
757	1146	1
758	1146	0
760	1146	0
762	1146	0
764	1146	0
765	1146	0
766	1146	0
767	1146	0
768	1146	0
769	1146	0
771	1146	0
772	1146	0
773	1146	0
775	1146	0
777	1146	0
778	1146	0
780	1146	0
781	1146	0
782	1146	0
783	1146	0
784	1146	0
786	1146	0
787	1146	0
788	1146	0
790	1146	0
791	1146	0
792	1146	0
793	1146	0
794	1146	0
795	1146	0
796	1146	0
797	1146	0
798	1146	0
799	1146	0
800	1146	0
801	1146	0
802	1146	1
803	1146	0
804	1146	0
806	1146	1
808	1146	0
810	1146	0
811	1146	0
814	1146	0
816	1146	0
818	1146	0
820	1146	0
822	1146	0
823	1146	1
824	1146	0
825	1146	0
826	1146	0
827	1146	1
830	1146	0
831	1146	0
832	1146	1
833	1146	1
835	1146	0
836	1146	0
837	1146	1
838	1146	0
839	1146	0
840	1146	0
844	1146	0
845	1146	0
848	1146	0
849	1146	0
850	1146	0
851	1146	0
852	1146	0
853	1146	0
855	1146	0
856	1146	0
857	1146	0
861	1146	0
862	1146	0
863	1146	0
864	1146	0
866	1146	1
867	1146	0
868	1146	0
869	1146	1
871	1146	0
873	1146	0
875	1146	0
876	1146	0
877	1146	0
878	1146	0
880	1146	0
881	1146	0
882	1146	0
883	1146	0
884	1146	0
885	1146	0
887	1146	0
888	1146	0
889	1146	0
890	1146	0
891	1146	0
892	1146	0
893	1146	0
894	1146	0
895	1146	0
897	1146	0
898	1146	0
899	1146	0
900	1146	0
901	1146	0
903	1146	0
904	1146	0
905	1146	0
907	1146	0
908	1146	0
909	1146	0
911	1146	0
912	1146	0
913	1146	0
915	1146	0
916	1146	0
917	1146	0
918	1146	0
919	1146	0
920	1146	1
921	1146	0
922	1146	0
923	1146	0
924	1146	1
925	1146	0
926	1146	0
927	1146	0
928	1146	1
929	1146	0
934	1146	0
935	1146	0
936	1146	0
937	1146	0
939	1146	0
940	1146	0
941	1146	0
942	1146	1
943	1146	0
944	1146	0
945	1146	0
946	1146	0
948	1146	0
949	1146	0
950	1146	0
952	1146	0
953	1146	1
954	1146	0
955	1146	0
956	1146	0
957	1146	0
958	1146	0
959	1146	0
960	1146	0
961	1146	0
962	1146	0
963	1146	0
964	1146	0
965	1146	0
966	1146	0
967	1146	0
